step,mode,loss,angle_error(rad),distance(m),dataset(f),dataset(l),dataset(r)
8277,test,0,0.027379673,0.04004576753007471
8278,test,0,0.021400157,0.04004576753007471
8279,test,0,0.002752658,0.04078826072015552
8280,test,0,0.00016473606,0.04078826072015552
8281,test,0,0.0047349893,0.04078826072015552
8282,test,0,0.011689305,0.04078826072015552
8283,test,0,0.017235283,0.04078826072015552
8284,test,0,0.01422311,0.04078826072015552
8285,test,0,0.006737929,0.031206763887064587
8286,test,0,0.0016073771,0.031206763887064587
8287,test,0,0.012808409,0.031206763887064587
8288,test,0,0.013414927,0.031206763887064587
8289,test,0,0.012059309,0.031206763887064587
8290,test,0,0.0187019,0.031206763887064587
8291,test,0,0.022783387,0.01708200772751078
8292,test,0,0.020261738,0.01708200772751078
8293,test,0,0.02496327,0.01708200772751078
8294,test,0,0.016746465,0.01708200772751078
8295,test,0,0.01901805,0.01708200772751078
8296,test,0,0.02354278,0.01708200772751078
8297,test,0,0.022506889,0.00805764664089568
8298,test,0,0.029096473,0.00805764664089568
8299,test,0,0.04197118,0.00805764664089568
8300,test,0,0.025232676,0.00805764664089568
8301,test,0,0.026401397,0.00805764664089568
8302,test,0,0.0016343705,0.00805764664089568
8303,test,0,0.012980521,0.01144975157996355
8304,test,0,0.01889427,0.01144975157996355
8305,test,0,0.022055414,0.01144975157996355
8306,test,0,0.020076912,0.01144975157996355
8307,test,0,0.004553102,0.01144975157996355
8308,test,0,0.007412445,0.01144975157996355
8309,test,0,0.0063117854,0.015522157111958586
8310,test,0,0.00461467,0.015522157111958586
8311,test,0,0.011510491,0.015522157111958586
8312,test,0,0.018986247,0.015522157111958586
8313,test,0,0.030818354,0.015522157111958586
8314,test,0,0.040660944,0.015522157111958586
8315,test,0,0.028794367,0.012773675936040394
8316,test,0,0.011778664,0.012773675936040394
8317,test,0,0.019242568,0.012773675936040394
8318,test,0,0.037466448,0.012773675936040394
8319,test,0,0.040914267,0.012773675936040394
8320,test,0,0.03552206,0.012773675936040394
8321,test,0,0.043571644,0.014294312601372648
8322,test,0,0.05596297,0.014294312601372648
8323,test,0,0.0071094297,0.014294312601372648
8324,test,0,0.026527908,0.014294312601372648
8325,test,0,0.01389483,0.014294312601372648
8326,test,0,0.006777294,0.014294312601372648
8327,test,0,0.010609023,0.004362198539879327
8328,test,0,0.0059648193,0.004362198539879327
8329,test,0,0.035238985,0.004362198539879327
8330,test,0,0.00572896,0.004362198539879327
8331,test,0,0.023547653,0.004362198539879327
8332,test,0,0.02108943,0.004362198539879327
8333,test,0,0.007787984,0.030586759694925678
8334,test,0,0.014789391,0.030586759694925678
8335,test,0,0.033274215,0.030586759694925678
8336,test,0,0.018513788,0.030586759694925678
8337,test,0,0.002293367,0.030586759694925678
8338,test,0,0.031330485,0.026194253550004692
8339,test,0,0.041599024,0.026194253550004692
8340,test,0,0.04123432,0.026194253550004692
8341,test,0,0.022675276,0.026194253550004692
8342,test,0,0.016834412,0.026194253550004692
8343,test,0,0.0016234033,0.026194253550004692
8344,test,0,0.020009536,0.02178545306912022
8345,test,0,0.0053899176,0.02178545306912022
8346,test,0,0.021931015,0.02178545306912022
8347,test,0,0.011365555,0.02178545306912022
8348,test,0,0.012604285,0.02178545306912022
8349,test,0,0.0210018,0.02178545306912022
8350,test,0,0.05921329,0.013377826123800623
8351,test,0,0.06020464,0.013377826123800623
8352,test,0,0.030396782,0.013377826123800623
8353,test,0,0.0011417158,0.013377826123800623
8354,test,0,0.0033743866,0.013377826123800623
8355,test,0,0.01957595,0.013377826123800623
8356,test,0,0.039354414,0.012787484353975967
8357,test,0,0.03281639,0.012787484353975967
8358,test,0,0.020197406,0.012787484353975967
8359,test,0,0.018049572,0.012787484353975967
8360,test,0,0.025584375,0.012787484353975967
8361,test,0,0.026722059,0.012787484353975967
8362,test,0,0.02361518,0.007126212634356308
8363,test,0,0.02506848,0.007126212634356308
8364,test,0,0.0060758106,0.007126212634356308
8365,test,0,0.0019414909,0.007126212634356308
8366,test,0,0.02162546,0.007126212634356308
8367,test,0,0.029166667,0.007126212634356308
8368,test,0,0.0348109,0.010741395093302705
8369,test,0,0.032854248,0.010741395093302705
8370,test,0,0.02370035,0.010741395093302705
8371,test,0,0.032083817,0.010741395093302705
8372,test,0,0.03008142,0.010741395093302705
8373,test,0,0.031446025,0.010741395093302705
8374,test,0,0.025304684,0.008528384501627578
8375,test,0,0.019319043,0.008528384501627578
8376,test,0,0.028366068,0.008528384501627578
8377,test,0,0.033634786,0.008528384501627578
8378,test,0,0.029442523,0.008528384501627578
8379,test,0,0.023575794,0.008528384501627578
8380,test,0,0.0036694296,0.02125614450093542
8381,test,0,0.00842711,0.02125614450093542
8382,test,0,0.019645177,0.02125614450093542
8383,test,0,0.008341052,0.02125614450093542
8384,test,0,0.010794476,0.02125614450093542
8385,test,0,0.019851718,0.02125614450093542
8386,test,0,0.00023478642,0.02640586383192534
8387,test,0,0.010955231,0.02640586383192534
8388,test,0,0.0075575225,0.02640586383192534
8389,test,0,0.013389206,0.02640586383192534
8390,test,0,0.017739987,0.02640586383192534
8391,test,0,0.008969195,0.02640586383192534
8392,test,0,0.0071710087,0.02395033763328841
8393,test,0,0.00073981285,0.02395033763328841
8394,test,0,0.006388355,0.02395033763328841
8395,test,0,0.023975521,0.02395033763328841
8396,test,0,0.009963669,0.02395033763328841
8397,test,0,0.009175435,0.02395033763328841
8398,test,0,0.010200195,0.02044809707613194
8399,test,0,0.0058556683,0.02044809707613194
8400,test,0,0.011536008,0.02044809707613194
8401,test,0,0.012546405,0.02044809707613194
8402,test,0,0.014334574,0.02044809707613194
8403,test,0,0.0068878867,0.02044809707613194
8404,test,0,0.008476045,0.024302190549658417
8405,test,0,0.0024318174,0.024302190549658417
8406,test,0,0.002812717,0.024302190549658417
8407,test,0,0.0038134418,0.024302190549658417
8408,test,0,0.00034382567,0.024302190549658417
8409,test,0,0.0023576133,0.024302190549658417
8410,test,0,0.0014193095,0.019410706834043646
8411,test,0,0.008799225,0.019410706834043646
8412,test,0,0.00036764517,0.019410706834043646
8413,test,0,0.008782424,0.019410706834043646
8414,test,0,0.012368675,0.019410706834043646
8415,test,0,0.018174123,0.019410706834043646
8416,test,0,0.017012905,0.0167198060382509
8417,test,0,0.0099786855,0.0167198060382509
8418,test,0,0.008426696,0.0167198060382509
8419,test,0,0.0075994767,0.0167198060382509
8420,test,0,0.017997414,0.0167198060382509
8421,test,0,0.014822211,0.0167198060382509
8422,test,0,0.012259264,0.009316716441879008
8423,test,0,0.015940309,0.009316716441879008
8424,test,0,0.02247236,0.009316716441879008
8425,test,0,0.01558432,0.009316716441879008
8426,test,0,0.020823542,0.009316716441879008
8427,test,0,0.024186794,0.009316716441879008
8428,test,0,0.027614553,0.0059964305389043834
8429,test,0,0.0253021,0.0059964305389043834
8430,test,0,0.02098706,0.0059964305389043834
8431,test,0,0.02149364,0.0059964305389043834
8432,test,0,0.02454058,0.0059964305389043834
8433,test,0,0.013530713,0.0059964305389043834
8434,test,0,0.017779298,0.014147700890516661
8435,test,0,0.012077745,0.014147700890516661
8436,test,0,0.018385064,0.014147700890516661
8437,test,0,0.015756313,0.014147700890516661
8438,test,0,0.023599293,0.014147700890516661
8439,test,0,0.028562743,0.014147700890516661
8440,test,0,0.023707498,0.004816411315846474
8441,test,0,0.027062003,0.004816411315846474
8442,test,0,0.021972213,0.004816411315846474
8443,test,0,0.028804656,0.004816411315846474
8444,test,0,0.028078515,0.004816411315846474
8445,test,0,0.021432143,0.004816411315846474
8446,test,0,0.012057442,0.01064426048079537
8447,test,0,0.014861915,0.01064426048079537
8448,test,0,0.009901214,0.01064426048079537
8449,test,0,0.017299924,0.01064426048079537
8450,test,0,0.019605298,0.01064426048079537
8451,test,0,0.0140102245,0.01064426048079537
8452,test,0,0.020257164,0.009087280779055384
8453,test,0,0.013718296,0.009087280779055384
8454,test,0,0.023148451,0.009087280779055384
8455,test,0,0.032059763,0.009087280779055384
8456,test,0,0.034308847,0.009087280779055384
8457,test,0,0.025964033,0.009087280779055384
8458,test,0,0.032608937,0.02308979670472343
8459,test,0,0.031798016,0.02308979670472343
8460,test,0,0.030052502,0.02308979670472343
8461,test,0,0.027518231,0.02308979670472343
8462,test,0,0.027795348,0.02308979670472343
8463,test,0,0.009335745,0.02308979670472343
8464,test,0,0.003509447,0.021221053640873035
8465,test,0,0.0031523705,0.021221053640873035
8466,test,0,0.0003569834,0.021221053640873035
8467,test,0,0.008668605,0.021221053640873035
8468,test,0,0.015149336,0.021221053640873035
8469,test,0,0.0067266114,0.021221053640873035
8470,test,0,0.008064713,0.025843742860679617
8471,test,0,0.008333858,0.025843742860679617
8472,test,0,0.0070094652,0.025843742860679617
8473,test,0,0.018036801,0.025843742860679617
8474,test,0,0.014330428,0.025843742860679617
8475,test,0,0.006926704,0.025843742860679617
8476,test,0,0.0051970147,0.03717173973186932
8477,test,0,0.01569463,0.03717173973186932
8478,test,0,0.021324512,0.03717173973186932
8479,test,0,0.013555903,0.03717173973186932
8480,test,0,0.029601712,0.03717173973186932
8481,test,0,0.011512969,0.03717173973186932
8482,test,0,0.026655223,0.04373105888904896
8483,test,0,0.014259797,0.04373105888904896
8484,test,0,0.003803391,0.04373105888904896
8485,test,0,0.0021035261,0.04373105888904896
8486,test,0,0.020308454,0.04373105888904896
8487,test,0,0.03302564,0.04373105888904896
8488,test,0,0.03973734,0.050164374503353516
8489,test,0,0.045407582,0.050164374503353516
8490,test,0,0.034401637,0.050164374503353516
8491,test,0,0.029103052,0.050164374503353516
8492,test,0,0.042005647,0.050164374503353516
8493,test,0,0.03488216,0.050164374503353516
8494,test,0,0.043078464,0.04851542503798566
8495,test,0,0.039639357,0.04851542503798566
8496,test,0,0.023793872,0.04851542503798566
8497,test,0,0.00839759,0.04851542503798566
8498,test,0,0.016756859,0.04851542503798566
8499,test,0,0.012380328,0.04851542503798566
8500,test,0,0.019414145,0.02836730635082604
8501,test,0,0.005022485,0.02836730635082604
8502,test,0,0.014073338,0.02836730635082604
8503,test,0,0.02886932,0.02836730635082604
8504,test,0,0.067326285,0.02836730635082604
8505,test,0,0.07137246,0.026850929093544782
8506,test,0,0.09147241,0.026850929093544782
8507,test,0,0.044003677,0.026850929093544782
8508,test,0,0.027388137,0.026850929093544782
8509,test,0,0.020013757,0.026850929093544782
8510,test,0,0.0049848817,0.026850929093544782
8511,test,0,0.014967773,0.0455334988052302
8512,test,0,0.0055910647,0.0455334988052302
8513,test,0,0.0067229196,0.0455334988052302
8514,test,0,0.0077580884,0.0455334988052302
8515,test,0,0.00567906,0.0455334988052302
8516,test,0,0.009875435,0.0455334988052302
8517,test,0,0.01161642,0.06652074970186299
8518,test,0,0.0053450055,0.06652074970186299
8519,test,0,0.0077268183,0.06652074970186299
8520,test,0,0.020461686,0.06652074970186299
8521,test,0,0.035126865,0.06652074970186299
8522,test,0,0.05347784,0.06652074970186299
8523,test,0,0.05592052,0.07132578343820659
8524,test,0,0.06611489,0.07132578343820659
8525,test,0,0.066634305,0.07132578343820659
8526,test,0,0.06568922,0.07132578343820659
8527,test,0,0.06060283,0.07132578343820659
8528,test,0,0.07676953,0.07132578343820659
8529,test,0,0.06664348,0.05759761614680798
8530,test,0,0.07109307,0.05759761614680798
8531,test,0,0.036809053,0.05759761614680798
8532,test,0,0.06737995,0.05759761614680798
8533,test,0,0.05935681,0.05759761614680798
8534,test,0,0.0632799,0.05759761614680798
8535,test,0,0.01799499,0.05621043377112685
8536,test,0,0.01990446,0.05621043377112685
8537,test,0,0.065168686,0.05621043377112685
8538,test,0,0.0030649714,0.05621043377112685
8539,test,0,0.002554439,0.05621043377112685
8540,test,0,0.0006759092,0.05621043377112685
8541,test,0,0.004249543,0.06166646677979838
8542,test,0,0.0155679025,0.06166646677979838
8543,test,0,0.013596062,0.06166646677979838
8544,test,0,0.036775604,0.06166646677979838
8545,test,0,0.046311434,0.06166646677979838
8546,test,0,0.061188884,0.06166646677979838
8547,test,0,0.06484632,0.07147218779043035
8548,test,0,0.05058217,0.07147218779043035
8549,test,0,0.0731347,0.07147218779043035
8550,test,0,0.07542892,0.07147218779043035
8551,test,0,0.0639067,0.07147218779043035
8552,test,0,0.045856178,0.07147218779043035
8553,test,0,0.04455304,0.054152126139599105
8554,test,0,0.052728385,0.054152126139599105
8555,test,0,0.05838537,0.054152126139599105
8556,test,0,0.0686382,0.054152126139599105
8557,test,0,0.08020867,0.054152126139599105
8558,test,0,0.08107844,0.054152126139599105
8559,test,0,0.0731405,0.05800919043057726
8560,test,0,0.060824484,0.05800919043057726
8561,test,0,0.05809421,0.05800919043057726
8562,test,0,0.046496753,0.05800919043057726
8563,test,0,0.0068501625,0.05800919043057726
8564,test,0,0.008649318,0.05800919043057726
8565,test,0,0.0070463847,0.0748889284394844
8566,test,0,0.014290569,0.0748889284394844
8567,test,0,0.020652687,0.0748889284394844
8568,test,0,0.019826159,0.0748889284394844
8569,test,0,0.02183598,0.0748889284394844
8570,test,0,0.019915998,0.0748889284394844
8571,test,0,0.01622681,0.06614203330817761
8572,test,0,0.013414066,0.06614203330817761
8573,test,0,0.013026889,0.06614203330817761
8574,test,0,0.006403167,0.06614203330817761
8575,test,0,0.005180698,0.06614203330817761
8576,test,0,0.0131382495,0.06614203330817761
8577,test,0,0.013939444,0.05705382921800037
8578,test,0,0.014076075,0.05705382921800037
8579,test,0,0.01722137,0.05705382921800037
8580,test,0,0.015710454,0.05705382921800037
8581,test,0,0.0024550892,0.05705382921800037
8582,test,0,0.005394209,0.05705382921800037
8583,test,0,0.0024792887,0.04270331367805536
8584,test,0,0.022393208,0.04270331367805536
8585,test,0,0.039796364,0.04270331367805536
8586,test,0,0.04883135,0.04270331367805536
8587,test,0,0.033640753,0.04270331367805536
8588,test,0,0.040890705,0.04270331367805536
8589,test,0,0.037514206,0.029886490002618508
8590,test,0,0.034112345,0.029886490002618508
8591,test,0,0.015196174,0.029886490002618508
8592,test,0,0.0024075285,0.029886490002618508
8593,test,0,0.010005932,0.029886490002618508
8594,test,0,0.010704812,0.030225001280932494
8595,test,0,0.0032664351,0.030225001280932494
8596,test,0,0.0073161945,0.030225001280932494
8597,test,0,0.0066854917,0.030225001280932494
8598,test,0,0.011921944,0.030225001280932494
8599,test,0,0.017384058,0.030225001280932494
8600,test,0,0.012650063,0.028946151824294313
8601,test,0,0.012703866,0.028946151824294313
8602,test,0,0.016969927,0.028946151824294313
8603,test,0,0.009509437,0.028946151824294313
8604,test,0,0.00034243986,0.028946151824294313
8605,test,0,0.0048452653,0.028946151824294313
8606,test,0,0.004542377,0.025867220869527457
8607,test,0,0.0028180704,0.025867220869527457
8608,test,0,0.004202854,0.025867220869527457
8609,test,0,0.021873161,0.025867220869527457
8610,test,0,0.015517637,0.025867220869527457
8611,test,0,0.016136043,0.025867220869527457
8612,test,0,0.020048518,0.014072028872569304
8613,test,0,0.035614487,0.014072028872569304
8614,test,0,0.029270407,0.014072028872569304
8615,test,0,0.031879034,0.014072028872569304
8616,test,0,0.05428772,0.014072028872569304
8617,test,0,0.05806673,0.014072028872569304
8618,test,0,0.07117823,0.0026689990635405973
8619,test,0,0.061569717,0.0026689990635405973
8620,test,0,0.048705444,0.0026689990635405973
8621,test,0,0.050729137,0.0026689990635405973
8622,test,0,0.053219575,0.0026689990635405973
8623,test,0,0.06769067,0.0026689990635405973
8624,test,0,0.07724944,0.009622460513441594
8625,test,0,0.081287086,0.009622460513441594
8626,test,0,0.11131769,0.009622460513441594
8627,test,0,0.10285359,0.009622460513441594
8628,test,0,0.08889306,0.009622460513441594
8629,test,0,0.06643139,0.009622460513441594
8630,test,0,0.0837053,0.02235038319891309
8631,test,0,0.05755657,0.02235038319891309
8632,test,0,0.062361695,0.02235038319891309
8633,test,0,0.087036096,0.02235038319891309
8634,test,0,0.09408357,0.02235038319891309
8635,test,0,0.088394605,0.02235038319891309
8636,test,0,0.10910294,0.06754157881402369
8637,test,0,0.11725939,0.06754157881402369
8638,test,0,0.122696094,0.06754157881402369
8639,test,0,0.15203598,0.06754157881402369
8640,test,0,0.12877643,0.06754157881402369
8641,test,0,0.17854178,0.06754157881402369
8642,test,0,0.17583811,0.0890564616164457
8643,test,0,0.12372062,0.0890564616164457
8644,test,0,0.12624192,0.0890564616164457
8645,test,0,0.1736637,0.0890564616164457
8646,test,0,0.14260045,0.0890564616164457
8647,test,0,0.19716507,0.0890564616164457
8648,test,0,0.2914214,0.07798634164992986
8649,test,0,0.24209392,0.07798634164992986
8650,test,0,0.18905213,0.07798634164992986
8651,test,0,0.14710528,0.07798634164992986
8652,test,0,0.1707997,0.07798634164992986
8653,test,0,0.16563645,0.07798634164992986
8654,test,0,0.20380536,0.07436554858191645
8655,test,0,0.2797424,0.07436554858191645
8656,test,0,0.33289176,0.07436554858191645
8657,test,0,0.30791834,0.07436554858191645
8658,test,0,0.30129558,0.07436554858191645
8659,test,0,0.321106,0.11201786748828081
8660,test,0,0.28190246,0.11201786748828081
8661,test,0,0.22292697,0.11201786748828081
8662,test,0,0.17199877,0.11201786748828081
8663,test,0,0.17841375,0.11201786748828081
8664,test,0,0.1696842,0.1341674781583069
8665,test,0,0.15789646,0.1341674781583069
8666,test,0,0.16130462,0.1341674781583069
8667,test,0,0.15868047,0.1341674781583069
8668,test,0,0.12835148,0.1341674781583069
8669,test,0,0.13766253,0.1341674781583069
8670,test,0,0.12850058,0.11901594025395659
8671,test,0,0.12303784,0.11901594025395659
8672,test,0,0.094146766,0.11901594025395659
8673,test,0,0.097021334,0.11901594025395659
8674,test,0,0.06929999,0.11901594025395659
8675,test,0,0.07589945,0.11901594025395659
8676,test,0,0.04427505,0.10476632127673985
8677,test,0,0.05735877,0.10476632127673985
8678,test,0,0.06284646,0.10476632127673985
8679,test,0,0.06471815,0.10476632127673985
8680,test,0,0.055545345,0.10476632127673985
8681,test,0,0.06998089,0.10476632127673985
8682,test,0,0.10107551,0.0971333976516277
8683,test,0,0.11343881,0.0971333976516277
8684,test,0,0.12612349,0.0971333976516277
8685,test,0,0.14329317,0.0971333976516277
8686,test,0,0.13719091,0.0971333976516277
8687,test,0,0.11860671,0.0971333976516277
8688,test,0,0.13104713,0.012538511697934553
8689,test,0,0.16118833,0.012538511697934553
8690,test,0,0.14852524,0.012538511697934553
8691,test,0,0.15746385,0.012538511697934553
8692,test,0,0.14891887,0.012538511697934553
8693,test,0,0.107986815,0.012538511697934553
8694,test,0,0.091429524,0.07916049368521262
8695,test,0,0.086806886,0.07916049368521262
8696,test,0,0.081877865,0.07916049368521262
8697,test,0,0.097643055,0.07916049368521262
8698,test,0,0.081736654,0.07916049368521262
8699,test,0,0.08146229,0.07916049368521262
8700,test,0,0.07999607,0.06902951421430442
8701,test,0,0.015133981,0.06902951421430442
8702,test,0,0.00863605,0.06902951421430442
8703,test,0,0.017136268,0.06902951421430442
8704,test,0,0.0098863,0.06902951421430442
8705,test,0,0.03108871,0.06902951421430442
8706,test,0,0.046343535,0.04479653202671152
8707,test,0,0.03735085,0.04479653202671152
8708,test,0,0.043815404,0.04479653202671152
8709,test,0,0.04368798,0.04479653202671152
8710,test,0,0.058565035,0.04479653202671152
8711,test,0,0.09173865,0.04479653202671152
8712,test,0,0.09272876,0.031371082164505446
8713,test,0,0.086636685,0.031371082164505446
8714,test,0,0.09363315,0.031371082164505446
8715,test,0,0.0533141,0.031371082164505446
8716,test,0,0.060617037,0.031371082164505446
8717,test,0,0.10294678,0.031371082164505446
8718,test,0,0.101545505,0.03515105435495189
8719,test,0,0.098399274,0.03515105435495189
8720,test,0,0.097722284,0.03515105435495189
8721,test,0,0.071885064,0.03515105435495189
8722,test,0,0.074861065,0.03515105435495189
8723,test,0,0.0837294,0.03515105435495189
8724,test,0,0.057198606,0.05620287404938473
8725,test,0,0.03927498,0.05620287404938473
8726,test,0,0.038505886,0.05620287404938473
8727,test,0,0.05022696,0.05620287404938473
8728,test,0,0.06744501,0.05620287404938473
8729,test,0,0.060152493,0.05620287404938473
8730,test,0,0.058797423,0.05620287404938473
8731,test,0,0.05654722,0.06303669528916069
8732,test,0,0.045792025,0.06303669528916069
8733,test,0,0.032875907,0.06303669528916069
8734,test,0,0.026928838,0.06303669528916069
8735,test,0,0.035050225,0.06303669528916069
8736,test,0,0.03232176,0.06303669528916069
8737,test,0,0.03207939,0.06303669528916069
8738,test,0,0.046318218,0.0424319041941565
8739,test,0,0.033918083,0.0424319041941565
8740,test,0,0.049217645,0.0424319041941565
8741,test,0,0.0392424,0.0424319041941565
8742,test,0,0.030503115,0.0424319041941565
8743,test,0,0.045236416,0.0424319041941565
8744,test,0,0.02617607,0.0424319041941565
8745,test,0,0.004699141,0.026387610561062216
8746,test,0,0.013086326,0.026387610561062216
8747,test,0,0.024726251,0.026387610561062216
8748,test,0,0.012285253,0.026387610561062216
8749,test,0,0.020469058,0.026387610561062216
8750,test,0,0.006264664,0.026387610561062216
8751,test,0,0.014699649,0.026387610561062216
8752,test,0,0.0405011,0.008593911859265042
8753,test,0,0.022868883,0.008593911859265042
8754,test,0,0.0042272545,0.008593911859265042
8755,test,0,0.0012816861,0.008593911859265042
8756,test,0,0.0059362166,0.008593911859265042
8757,test,0,0.0020284913,0.008593911859265042
8758,test,0,0.010183565,0.008593911859265042
8759,test,0,0.011562448,0.018332631543206423
8760,test,0,0.0004149787,0.018332631543206423
8761,test,0,0.02953991,0.018332631543206423
8762,test,0,0.05302698,0.018332631543206423
8763,test,0,0.044501986,0.018332631543206423
8764,test,0,0.03241417,0.018332631543206423
8765,test,0,0.007172469,0.018332631543206423
8766,test,0,0.0015814565,0.04346405559937234
8767,test,0,0.0067792553,0.04346405559937234
8768,test,0,0.031941745,0.04346405559937234
8769,test,0,0.046858523,0.04346405559937234
8770,test,0,0.05147333,0.04346405559937234
8771,test,0,0.030562777,0.04346405559937234
8772,test,0,0.022902492,0.04346405559937234
8773,test,0,0.055657145,0.01836276080909955
8774,test,0,0.053088527,0.01836276080909955
8775,test,0,0.078174576,0.01836276080909955
8776,test,0,0.0764049,0.01836276080909955
8777,test,0,0.056007538,0.01836276080909955
8778,test,0,0.058853004,0.01836276080909955
8779,test,0,0.06893477,0.01836276080909955
8780,test,0,0.054007795,0.004523396316964463
8781,test,0,0.04536282,0.004523396316964463
8782,test,0,0.019678608,0.004523396316964463
8783,test,0,0.015138421,0.004523396316964463
8784,test,0,0.006169565,0.004523396316964463
8785,test,0,0.025316637,0.004523396316964463
8786,test,0,0.02913538,0.004523396316964463
8787,test,0,0.030469261,0.008745070118485554
8788,test,0,0.034305446,0.008745070118485554
8789,test,0,0.030198429,0.008745070118485554
8790,test,0,0.03081911,0.008745070118485554
8791,test,0,0.039869167,0.008745070118485554
8792,test,0,0.04133857,0.008745070118485554
8793,test,0,0.038097072,0.008745070118485554
8794,test,0,0.045051955,0.030266335008872554
8795,test,0,0.040451556,0.030266335008872554
8796,test,0,0.023672696,0.030266335008872554
8797,test,0,0.014963891,0.030266335008872554
8798,test,0,0.009840852,0.030266335008872554
8799,test,0,0.028156072,0.030266335008872554
8800,test,0,0.036081646,0.030266335008872554
8801,test,0,0.043032397,0.06749500235311144
8802,test,0,0.044505876,0.06749500235311144
8803,test,0,0.058416095,0.06749500235311144
8804,test,0,0.06825518,0.06749500235311144
8805,test,0,0.07040988,0.06749500235311144
8806,test,0,0.07827576,0.06749500235311144
8807,test,0,0.07015293,0.06749500235311144
8808,test,0,0.077802934,0.11546280831658536
8809,test,0,0.06869446,0.11546280831658536
8810,test,0,0.06310102,0.11546280831658536
8811,test,0,0.070170194,0.11546280831658536
8812,test,0,0.07357398,0.11546280831658536
8813,test,0,0.046710532,0.11546280831658536
8814,test,0,0.035244964,0.11546280831658536
8815,test,0,0.056348972,0.12420368869862712
8816,test,0,0.07886229,0.12420368869862712
8817,test,0,0.079203,0.12420368869862712
8818,test,0,0.07788773,0.12420368869862712
8819,test,0,0.07499884,0.12420368869862712
8820,test,0,0.090252034,0.12420368869862712
8821,test,0,0.087138765,0.12420368869862712
8822,test,0,0.082575925,0.16833435897307863
8823,test,0,0.07465087,0.16833435897307863
8824,test,0,0.07150674,0.16833435897307863
8825,test,0,0.070957795,0.16833435897307863
8826,test,0,0.0628912,0.16833435897307863
8827,test,0,0.06920513,0.16833435897307863
8828,test,0,0.072261065,0.16833435897307863
8829,test,0,0.070994005,0.2016415046277979
8830,test,0,0.07896406,0.2016415046277979
8831,test,0,0.11687695,0.2016415046277979
8832,test,0,0.08102969,0.2016415046277979
8833,test,0,0.055148873,0.2016415046277979
8834,test,0,0.019412216,0.2016415046277979
8835,test,0,0.009849921,0.20329869729575437
8836,test,0,0.010607235,0.20329869729575437
8837,test,0,0.010006029,0.20329869729575437
8838,test,0,0.0126225315,0.20329869729575437
8839,test,0,0.011810245,0.20329869729575437
8840,test,0,0.016145866,0.20329869729575437
8841,test,0,0.013305744,0.199276259272842
8842,test,0,0.019541865,0.199276259272842
8843,test,0,0.020103242,0.199276259272842
8844,test,0,0.02748076,0.199276259272842
8845,test,0,0.023283394,0.199276259272842
8846,test,0,0.0290986,0.199276259272842
8847,test,0,0.023444261,0.19776104525332402
8848,test,0,0.012457356,0.19776104525332402
8849,test,0,0.01552101,0.19776104525332402
8850,test,0,0.009612685,0.19776104525332402
8851,test,0,0.01473837,0.19776104525332402
8852,test,0,0.021955669,0.19776104525332402
8853,test,0,0.02512896,0.19858822045487062
8854,test,0,0.027432205,0.19858822045487062
8855,test,0,0.01742269,0.19858822045487062
8856,test,0,0.011041023,0.19858822045487062
8857,test,0,0.0043845586,0.19858822045487062
8858,test,0,0.0083077215,0.19858822045487062
8859,test,0,0.0076870527,0.1945251223165329
8860,test,0,0.00243913,0.1945251223165329
8861,test,0,0.0038540103,0.1945251223165329
8862,test,0,0.007278286,0.1945251223165329
8863,test,0,0.008062756,0.1945251223165329
8864,test,0,0.0038606487,0.1945251223165329
8865,test,0,0.008096721,0.18620583719551556
8866,test,0,0.0146194585,0.18620583719551556
8867,test,0,0.0029218122,0.18620583719551556
8868,test,0,0.0015669204,0.18620583719551556
8869,test,0,0.0053957216,0.18620583719551556
8870,test,0,0.016366724,0.18620583719551556
8871,test,0,0.011520941,0.18717400404367454
8872,test,0,0.02084364,0.18717400404367454
8873,test,0,0.002872575,0.18717400404367454
8874,test,0,0.010170985,0.18717400404367454
8875,test,0,0.007517878,0.18717400404367454
8876,test,0,0.0056219622,0.18717400404367454
8877,test,0,0.016521271,0.19568167375581483
8878,test,0,0.016633019,0.19568167375581483
8879,test,0,0.009783428,0.19568167375581483
8880,test,0,0.0054750144,0.19568167375581483
8881,test,0,0.007616693,0.19568167375581483
8882,test,0,0.012404516,0.19568167375581483
8883,test,0,0.012805723,0.20005863824698847
8884,test,0,0.01732284,0.20005863824698847
8885,test,0,0.017036714,0.20005863824698847
8886,test,0,0.015566342,0.20005863824698847
8887,test,0,0.01043801,0.20005863824698847
8888,test,0,0.024345713,0.20005863824698847
8889,test,0,0.028975973,0.2133194744606179
8890,test,0,0.029013446,0.2133194744606179
8891,test,0,0.0298746,0.2133194744606179
8892,test,0,0.021137683,0.2133194744606179
8893,test,0,0.025719427,0.2133194744606179
8894,test,0,0.012139039,0.2133194744606179
8895,test,0,0.014565302,0.22753669899878137
8896,test,0,0.022448389,0.22753669899878137
8897,test,0,0.02738731,0.22753669899878137
8898,test,0,0.029842475,0.22753669899878137
8899,test,0,0.03033795,0.22753669899878137
8900,test,0,0.043700524,0.22753669899878137
8901,test,0,0.038255226,0.23800339319128
8902,test,0,0.054192655,0.23800339319128
8903,test,0,0.04145205,0.23800339319128
8904,test,0,0.05015462,0.23800339319128
8905,test,0,0.054703698,0.23800339319128
8906,test,0,0.054354854,0.23800339319128
8907,test,0,0.059999295,0.2464326425247041
