step,mode,loss,angle_error(rad),distance(m),dataset(f),dataset(l),dataset(r)
3145,training,0.030283127,0.1570228487253189,0.10270638559551841,1103,904,837
3146,training,0.009784124,0.14360620826482773,0.10270638559551841,1104,904,837
3147,training,0.0075682243,0.012519769370555878,0.10270638559551841,1105,905,838
3148,training,0.0075682243,0.027580641210079193,0.10270638559551841,1105,905,838
3149,training,0.0075682243,0.04438517615199089,0.10270638559551841,1105,905,838
3150,training,0.0075682243,0.06443393975496292,0.10270638559551841,1105,905,838
3151,training,0.0039435895,0.027760712429881096,0.10736632756136515,1106,906,839
3152,training,0.0039435895,0.003186233341693878,0.10736632756136515,1106,906,839
3153,training,0.0039435895,0.000454489141702652,0.10736632756136515,1106,906,839
3154,training,0.0039435895,0.015454737469553944,0.10736632756136515,1106,906,839
3155,training,0.0039435895,0.026435695588588715,0.10736632756136515,1106,906,839
3156,training,0.0039435895,0.04933064477518201,0.10736632756136515,1106,906,839
3157,training,0.0039435895,0.04591691726818681,0.08611875469328101,1106,906,839
3158,training,0.0039435895,0.06386608630418777,0.08611875469328101,1106,906,839
3159,training,0.0031946714,0.07279312796890736,0.08611875469328101,1107,907,840
3160,training,0.006240141,0.09033338539302349,0.08611875469328101,1108,908,841
3161,training,0.014895865,0.10930182784795761,0.08611875469328101,1109,909,842
3162,training,0.004952929,0.11616255529224873,0.08611875469328101,1110,910,843
3163,training,0.01850423,0.10766799934208393,0.05698939042866581,1111,911,844
3164,training,0.0064483355,0.10848887078464031,0.05698939042866581,1112,912,845
3165,training,0.026474759,0.07378680445253849,0.05698939042866581,1113,913,846
3166,training,0.016447315,0.07733284123241901,0.05698939042866581,1114,914,847
3167,training,0.0005414742,0.0599072715267539,0.05698939042866581,1115,915,848
3168,training,0.005396864,0.029170477762818336,0.05698939042866581,1116,916,849
3169,training,0.005396864,0.031050467863678932,0.041134721970711274,1116,916,849
3170,training,0.005396864,0.02911942172795534,0.041134721970711274,1116,916,849
3171,training,0.005396864,0.03514717519283295,0.041134721970711274,1116,916,849
3172,training,0.005396864,0.03206433728337288,0.041134721970711274,1116,916,849
3173,training,0.005396864,0.04380621761083603,0.041134721970711274,1116,916,849
3174,training,0.005396864,0.053567837923765176,0.041134721970711274,1116,916,849
3175,training,0.013599501,0.009277217090129852,0.021364246259995716,1117,917,850
3176,training,0.013599501,0.005370534956455238,0.021364246259995716,1117,917,850
3177,training,0.013599501,0.007662121206521981,0.021364246259995716,1117,917,850
3178,training,0.013599501,0.011248219758272171,0.021364246259995716,1117,917,850
3179,training,0.013599501,0.01388346217572689,0.021364246259995716,1117,917,850
3180,training,0.013599501,0.016759648919105533,0.021364246259995716,1117,917,850
3181,training,0.013599501,0.02933125291019678,0.01923219722373213,1117,917,850
3182,training,0.013599501,0.027069345116615292,0.01923219722373213,1117,917,850
3183,training,0.013599501,0.040640067076310515,0.01923219722373213,1117,917,850
3184,training,0.013599501,0.04367478936910629,0.01923219722373213,1117,917,850
3185,training,0.013599501,0.05683166440576315,0.01923219722373213,1117,917,850
3186,training,0.0035642374,0.01796631421893835,0.024497615523095602,1118,918,851
3187,training,0.0035642374,0.0011670980602502753,0.024497615523095602,1118,918,851
3188,training,0.0035642374,0.014938469976186749,0.024497615523095602,1118,918,851
3189,training,0.0035642374,0.005696143954992298,0.024497615523095602,1118,918,851
3190,training,0.0035642374,0.010191377252340313,0.024497615523095602,1118,918,851
3191,training,0.0035642374,0.021650812588632107,0.024497615523095602,1118,918,851
3192,training,0.0035642374,0.031178412958979607,0.021189853410176512,1118,918,851
3193,training,0.0035642374,0.08029300533235073,0.021189853410176512,1118,918,851
3194,training,0.0022698126,0.033048950135707855,0.021189853410176512,1119,919,852
3195,training,0.0022698126,0.046168820932507515,0.021189853410176512,1119,919,852
3196,training,0.0022698126,0.05844793189316988,0.021189853410176512,1119,919,852
3197,training,0.0064409734,0.04548878036439419,0.01225449208225681,1120,920,853
3198,training,0.0064409734,0.01947607845067978,0.01225449208225681,1120,920,853
3199,training,0.0064409734,0.02182917855679989,0.01225449208225681,1120,920,853
3200,training,0.0064409734,0.023046514019370083,0.01225449208225681,1120,920,853
3201,training,0.0064409734,0.02966543100774288,0.01225449208225681,1120,920,853
3202,training,0.0064409734,0.02226250432431698,0.01225449208225681,1120,920,853
3203,training,0.0064409734,0.027677437290549278,0.013528113693629499,1120,920,853
3204,training,0.0064409734,0.024867674335837364,0.013528113693629499,1120,920,853
3205,training,0.0064409734,0.02233009599149227,0.013528113693629499,1120,920,853
3206,training,0.0064409734,0.025234993547201157,0.013528113693629499,1120,920,853
3207,training,0.0064409734,0.021911254152655605,0.013528113693629499,1120,920,853
3208,training,0.0064409734,0.008101339917629957,0.013528113693629499,1120,920,853
3209,training,0.0064409734,0.009415175300091505,0.008947316834699376,1120,920,853
3210,training,0.0064409734,0.02223732136189938,0.008947316834699376,1120,920,853
3211,training,0.0064409734,0.008638173807412386,0.008947316834699376,1120,920,853
3212,training,0.0064409734,0.005428101401776075,0.008947316834699376,1120,920,853
3213,training,0.0064409734,0.005600984673947096,0.008947316834699376,1120,920,853
3214,training,0.0064409734,0.013379301875829697,0.008947316834699376,1120,920,853
3215,training,0.0064409734,0.005424912553280592,0.007092139820215149,1120,920,853
3216,training,0.0064409734,0.008794869761914015,0.007092139820215149,1120,920,853
3217,training,0.0064409734,0.006669755559414625,0.007092139820215149,1120,920,853
3218,training,0.0064409734,0.038835631683468826,0.007092139820215149,1120,920,853
3219,training,0.0064409734,0.0470013190060854,0.007092139820215149,1120,920,853
3220,training,0.0064409734,0.038134651258587844,0.007092139820215149,1120,920,853
3221,training,0.0064409734,0.041437236592173576,0.010234617491878196,1120,920,853
3222,training,0.0064409734,0.04154403693974018,0.010234617491878196,1120,920,853
3223,training,0.0064409734,0.03848613984882832,0.010234617491878196,1120,920,853
3224,training,0.0064409734,0.03207792900502682,0.010234617491878196,1120,920,853
3225,training,0.0064409734,0.03864897973835468,0.010234617491878196,1120,920,853
3226,training,0.0064409734,0.03974016197025776,0.010234617491878196,1120,920,853
3227,training,0.0064409734,0.002918688580393791,0.004036120839857087,1120,920,853
3228,training,0.0064409734,0.00544756231829524,0.004036120839857087,1120,920,853
3229,training,0.0064409734,0.050264058634638786,0.004036120839857087,1120,920,853
3230,training,0.0031784475,0.00517667829990387,0.004036120839857087,1121,921,854
3231,training,0.0031784475,0.044296376407146454,0.004036120839857087,1121,921,854
3232,training,0.0031784475,0.03081987053155899,0.004036120839857087,1121,921,854
3233,training,0.0031784475,0.062032006680965424,0.013282421981813348,1121,921,854
3234,training,0.0036079513,0.11749596148729324,0.013282421981813348,1122,921,854
3235,training,0.0033452152,0.16794748418033123,0.013282421981813348,1123,921,854
3236,training,0.0032503353,0.19798637740314004,0.013282421981813348,1123,922,854
3237,training,0.009483686,0.2185377348214388,0.013282421981813348,1123,923,854
3238,training,0.0061381967,0.22466684505343437,0.013282421981813348,1123,924,854
3239,training,0.016554348,0.3113436102867126,0.035342571684713345,1123,925,854
3240,training,0.012502994,0.33565074391663074,0.035342571684713345,1123,926,854
3241,training,0.0027583227,0.3335940148681402,0.035342571684713345,1123,927,854
3242,training,0.0043221484,0.3323633223772049,0.035342571684713345,1123,928,854
3243,training,0.00689381,0.3479959815740586,0.035342571684713345,1123,929,854
3244,training,0.0027246783,0.35191193222999567,0.035342571684713345,1123,930,854
3245,training,0.004224901,0.28495546989142895,0.06368176971317177,1123,931,854
3246,training,0.004626163,0.32586993649601936,0.06368176971317177,1123,932,854
3247,training,0.014483443,0.3281145617365837,0.06368176971317177,1123,933,854
3248,training,0.0061621913,0.32071653753519064,0.06368176971317177,1123,934,854
3249,training,0.017211342,0.2800668329000473,0.06368176971317177,1123,935,854
3250,training,0.00645472,0.30313822627067566,0.02793799158977461,1123,936,854
3251,training,0.016566517,0.271439490839839,0.02793799158977461,1123,937,854
3252,training,0.0011125067,0.31361483968794346,0.02793799158977461,1123,938,854
3253,training,0.003677558,0.30927821807563305,0.02793799158977461,1123,939,854
3254,training,0.002962032,0.2876772955060006,0.02793799158977461,1123,940,854
3255,training,0.006054979,0.28907793015241623,0.02793799158977461,1123,941,854
3256,training,0.020187233,0.31464000418782234,0.1834746382204219,1123,942,854
3257,training,0.003500573,0.6223654747009277,0.1834746382204219,1123,943,854
3258,training,0.0077406215,0.9097469244152308,0.1834746382204219,1123,944,854
3259,training,0.01024297,0.8895033970475196,0.26441410611398647,1123,945,854
3260,training,0.0158788,0.9440596066415311,0.26441410611398647,1123,946,854
3261,training,0.025497971,0.5483673065900802,0.299286534616382,1123,947,854
3262,training,0.028941445,0.3212617039680481,0.299286534616382,1123,948,854
3263,training,0.006744663,0.34958305954933155,0.30755725402631595,1123,949,854
3264,training,0.0050738654,0.40626007318496704,0.30755725402631595,1123,950,854
3265,training,0.0021812208,0.28084656596183777,0.30417842640225684,1123,951,854
3266,training,0.004672235,0.29883632063865667,0.30417842640225684,1123,952,854
3267,training,0.006832141,0.15388566255569452,0.30417842640225684,1123,953,854
3268,training,0.004309868,0.16999268159270287,0.036764713111432874,1123,954,854
3269,training,0.003988197,0.12913060188293457,0.036764713111432874,1124,954,854
3270,training,0.01933871,0.12462782114744186,0.036764713111432874,1125,954,854
3271,training,0.0032750738,0.05877305567264557,0.036764713111432874,1126,954,854
3272,training,0.004078718,0.07456151396036148,0.036764713111432874,1127,954,854
3273,training,0.0074997903,0.046470187604427365,0.036764713111432874,1128,954,854
3274,training,0.0074997903,0.03629393130540848,0.04367861878740969,1128,954,854
3275,training,0.0074997903,0.02969846874475479,0.04367861878740969,1128,954,854
3276,training,0.0074997903,0.029775813221931458,0.04367861878740969,1128,954,854
3277,training,0.0074997903,0.043047219514846816,0.04367861878740969,1128,954,854
3278,training,0.0074997903,0.057624317705631256,0.04367861878740969,1128,954,854
3279,training,0.0059784343,0.027720599435269833,0.04367861878740969,1129,955,855
3280,training,0.0059784343,0.0015238954219967127,0.06843247937896907,1129,955,855
3281,training,0.0059784343,0.008215686772018671,0.06843247937896907,1129,955,855
3282,training,0.0059784343,0.007975062821060419,0.06843247937896907,1129,955,855
3283,training,0.0059784343,0.007881170371547341,0.06843247937896907,1129,955,855
3284,training,0.0059784343,0.008192858193069696,0.06843247937896907,1129,955,855
3285,training,0.0059784343,0.024088398553431034,0.06843247937896907,1129,955,855
3286,training,0.0059784343,0.008206312544643879,0.05493504008379929,1129,955,855
3287,training,0.0059784343,0.007887935498729348,0.05493504008379929,1129,955,855
3288,training,0.0059784343,0.007498911116272211,0.05493504008379929,1129,955,855
3289,training,0.0059784343,0.024446860887110233,0.05493504008379929,1129,955,855
3290,training,0.0059784343,0.040939969010651105,0.05493504008379929,1129,955,855
3291,training,0.0059784343,0.04071651119738817,0.05493504008379929,1129,955,855
3292,training,0.0059784343,0.0570879066362977,0.03242923991067159,1129,955,855
3293,training,0.011340626,0.05908176675438881,0.03242923991067159,1130,956,856
3294,training,0.0063177417,0.03855171799659729,0.03242923991067159,1131,957,857
3295,training,0.0063177417,0.05839298292994498,0.03242923991067159,1131,957,857
3296,training,0.006191008,0.035376787185668945,0.03242923991067159,1132,958,858
3297,training,0.006191008,0.03540867567062378,0.03242923991067159,1132,958,858
3298,training,0.006191008,0.0360187292098999,0.009729605631416293,1132,958,858
3299,training,0.006191008,0.0244583860039711,0.009729605631416293,1132,958,858
3300,training,0.006191008,0.024629600346088402,0.009729605631416293,1132,958,858
3301,training,0.006191008,0.024055309593677514,0.009729605631416293,1132,958,858
3302,training,0.006191008,0.025343425571918494,0.009729605631416293,1132,958,858
3303,training,0.006191008,0.020403183996677406,0.009729605631416293,1132,958,858
3304,training,0.006191008,0.025540269911289222,0.013121334118863013,1132,958,858
3305,training,0.006191008,0.009584587067365646,0.013121334118863013,1132,958,858
3306,training,0.006191008,0.013210751116275787,0.013121334118863013,1132,958,858
3307,training,0.006191008,0.01030675694346428,0.013121334118863013,1132,958,858
3308,training,0.006191008,0.005166571587324149,0.013121334118863013,1132,958,858
3309,training,0.006191008,0.007985722273588174,0.013121334118863013,1132,958,858
3310,training,0.006191008,0.005127800628542897,0.01136901981962735,1132,958,858
3311,training,0.006191008,0.014398617669939995,0.01136901981962735,1132,958,858
3312,training,0.006191008,0.0214332127943635,0.01136901981962735,1132,958,858
3313,training,0.006191008,0.024929353035986423,0.01136901981962735,1132,958,858
3314,training,0.006191008,0.02885573310777545,0.01136901981962735,1132,958,858
3315,training,0.006191008,0.03582237660884857,0.012304225380845173,1132,958,858
3316,training,0.006191008,0.03582237660884857,0.012304225380845173,1132,958,858
3317,training,0.006191008,0.03582237660884857,0.012304225380845173,1132,958,858
3318,training,0.006191008,0.05240982584655285,0.012304225380845173,1132,958,858
3319,training,0.00843723,0.005717983469367024,0.012304225380845173,1133,959,859
3320,training,0.00843723,0.009581238031387336,0.012304225380845173,1133,959,859
3321,training,0.00843723,0.001269778236746788,0.014790526527491044,1133,959,859
3322,training,0.00843723,0.004680091515183449,0.014790526527491044,1133,959,859
3323,training,0.00843723,0.003136804327368733,0.014790526527491044,1133,959,859
3324,training,0.00843723,0.0006110724061727524,0.014790526527491044,1133,959,859
3325,training,0.00843723,0.0023947563022375107,0.014790526527491044,1133,959,859
3326,training,0.00843723,0.008678456768393517,0.014790526527491044,1133,959,859
3327,training,0.00843723,0.009652307257056236,0.0020185748015350705,1133,959,859
3328,training,0.00843723,0.013221463188529015,0.0020185748015350705,1133,959,859
3329,training,0.00843723,0.004367372021079063,0.0020185748015350705,1133,959,859
3330,training,0.00843723,0.02284347265958786,0.0020185748015350705,1133,959,859
3331,training,0.00843723,0.02284347265958786,0.0020185748015350705,1133,959,859
3332,training,0.00843723,0.02284347265958786,0.0020185748015350705,1133,959,859
3333,training,0.00843723,0.029087588656693697,0.007403624692737692,1133,959,859
3334,training,0.00843723,0.022975221843807958,0.007403624692737692,1133,959,859
3335,training,0.00843723,0.02635403024032712,0.007403624692737692,1133,959,859
3336,training,0.00843723,0.028556660283356905,0.007403624692737692,1133,959,859
3337,training,0.00843723,0.03430434502661228,0.007403624692737692,1133,959,859
3338,training,0.00843723,0.04434744641184807,0.007403624692737692,1133,959,859
3339,training,0.00843723,0.04074547812342644,0.01232914762711643,1133,959,859
3340,training,0.00843723,0.053112929686903954,0.01232914762711643,1133,959,859
3341,training,0.004062926,0.07648804038763046,0.01232914762711643,1134,960,860
3342,training,0.0030540621,0.08177543058991432,0.01232914762711643,1135,961,861
3343,training,0.0015554777,0.0764121450483799,0.01232914762711643,1136,962,862
3344,training,0.0031753462,0.06744474917650223,0.01232914762711643,1137,963,863
3345,training,0.004217244,0.0594326499849558,0.003803153216247547,1138,964,864
3346,training,0.0022981104,0.05699221417307854,0.003803153216247547,1139,965,865
3347,training,0.00626325,0.05224167369306086,0.003803153216247547,1140,966,866
3348,training,0.0060117147,0.033697552978992476,0.003803153216247547,1141,967,867
3349,training,0.0060117147,0.02557902038097383,0.003803153216247547,1141,967,867
3350,training,0.0060117147,0.026125177741050706,0.003803153216247547,1141,967,867
3351,training,0.0060117147,0.02592619508504866,0.0182404359945662,1141,967,867
3352,training,0.0060117147,0.025396846234798418,0.0182404359945662,1141,967,867
3353,training,0.0060117147,0.024911753833293915,0.0182404359945662,1141,967,867
3354,training,0.0060117147,0.010898601263761513,0.0182404359945662,1141,967,867
3355,training,0.0060117147,0.011801742017269128,0.0182404359945662,1141,967,867
3356,training,0.0060117147,0.005377914756536491,0.027308226936475638,1141,967,867
3357,training,0.0060117147,0.007078792899847024,0.027308226936475638,1141,967,867
3358,training,0.0060117147,0.013003556057810787,0.027308226936475638,1141,967,867
3359,training,0.0060117147,0.020421676337718964,0.027308226936475638,1141,967,867
3360,training,0.0060117147,0.017209945246577266,0.027308226936475638,1141,967,867
3361,training,0.0060117147,0.05946270935237408,0.027909562337567504,1141,967,867
3362,training,0.0027534717,0.10307037481106818,0.027909562337567504,1142,968,868
3363,training,0.015827065,0.17166142165660858,0.027909562337567504,1143,969,869
3364,training,0.0013416641,0.0822886973619461,0.027909562337567504,1144,970,870
3365,training,0.006280254,0.0007684659212827717,0.027909562337567504,1145,971,871
3366,training,0.006280254,0.013211045414209366,0.027909562337567504,1145,971,871
3367,training,0.006280254,0.027145396918058395,0.025520010944040175,1145,971,871
3368,training,0.006280254,0.015447299927473068,0.025520010944040175,1145,971,871
3369,training,0.006280254,0.010772185400128368,0.025520010944040175,1145,971,871
3370,training,0.006280254,0.010810183361172673,0.025520010944040175,1145,971,871
3371,training,0.006280254,0.01772477850317955,0.025520010944040175,1145,971,871
3372,training,0.006280254,0.011632310226559636,0.025520010944040175,1145,971,871
3373,training,0.006280254,0.008471678942441933,0.02437093362519234,1145,971,871
3374,training,0.006280254,0.01100190170109272,0.02437093362519234,1145,971,871
3375,training,0.006280254,0.005316833034157753,0.02437093362519234,1145,971,871
3376,training,0.006280254,0.0034282375127077103,0.02437093362519234,1145,971,871
3377,training,0.006280254,0.004364827647805214,0.02437093362519234,1145,971,871
3378,training,0.006280254,0.010123858228325844,0.02437093362519234,1145,971,871
3379,training,0.006280254,0.012726787943392992,0.01663370034934442,1145,971,871
3380,training,0.006280254,0.019419174641370773,0.01663370034934442,1145,971,871
3381,training,0.006280254,0.04800522327423096,0.01663370034934442,1145,971,871
3382,training,0.006280254,0.019419174641370773,0.01663370034934442,1145,971,871
3383,training,0.006280254,0.024148766417056322,0.01663370034934442,1145,971,871
3384,training,0.006280254,0.04286903142929077,0.01663370034934442,1145,971,871
3385,training,0.006280254,0.03552868962287903,0.006196384662864853,1145,971,871
3386,training,0.006280254,0.04747123830020428,0.006196384662864853,1145,971,871
3387,training,0.006280254,0.04692215472459793,0.006196384662864853,1145,971,871
3388,training,0.006280254,0.05255156382918358,0.006196384662864853,1145,971,871
3389,training,0.0035553765,0.08023698627948761,0.006196384662864853,1146,972,872
3390,training,0.013190994,0.057099997997283936,0.006196384662864853,1147,973,873
3391,training,0.0073280674,0.0010536126792430878,0.024066354722616652,1148,974,874
3392,training,0.0073280674,0.00845438241958618,0.024066354722616652,1148,974,874
3393,training,0.0073280674,0.012437541037797926,0.024066354722616652,1148,974,874
3394,training,0.0073280674,0.01692460337653756,0.024066354722616652,1148,974,874
3395,training,0.0073280674,0.0033012405037879944,0.024066354722616652,1148,974,874
3396,training,0.0073280674,0.005599267780780789,0.024066354722616652,1148,974,874
3397,training,0.0073280674,0.005255270749330521,0.03354758902022303,1148,974,874
3398,training,0.0073280674,0.012322593480348587,0.03354758902022303,1148,974,874
3399,training,0.0073280674,0.006450790911912915,0.03354758902022303,1148,974,874
3400,training,0.0073280674,0.023206105455756187,0.03354758902022303,1148,974,874
3401,training,0.0073280674,0.027567042503505945,0.03354758902022303,1148,974,874
3402,training,0.0073280674,0.037874797359108925,0.03354758902022303,1148,974,874
3403,training,0.0073280674,0.043847719207406044,0.03612699360604151,1148,974,874
3404,training,0.0073280674,0.05386954918503761,0.03612699360604151,1148,974,874
3405,training,0.0037467547,0.00983371026813984,0.03612699360604151,1149,975,875
3406,training,0.0037467547,0.009428402408957481,0.03612699360604151,1149,975,875
3407,training,0.0037467547,0.003252735361456871,0.03612699360604151,1149,975,875
3408,training,0.0037467547,0.010180165991187103,0.03612699360604151,1149,975,875
3409,training,0.0037467547,0.009030509740114212,0.016903229583846893,1149,975,875
3410,training,0.0037467547,0.006663370877504352,0.016903229583846893,1149,975,875
3411,training,0.0037467547,0.021845965180546045,0.016903229583846893,1149,975,875
3412,training,0.0037467547,0.006855510175228122,0.016903229583846893,1149,975,875
3413,training,0.0037467547,0.02243429282680154,0.016903229583846893,1149,975,875
3414,training,0.0037467547,0.028941219672560692,0.016903229583846893,1149,975,875
3415,training,0.0037467547,0.028941219672560692,0.008820122295296698,1149,975,875
3416,training,0.0037467547,0.028941219672560692,0.008820122295296698,1149,975,875
3417,training,0.0037467547,0.028941219672560692,0.008820122295296698,1149,975,875
3418,training,0.0037467547,0.039257341995835304,0.008820122295296698,1149,975,875
3419,training,0.0037467547,0.05323042348027229,0.008820122295296698,1149,975,875
3420,training,0.005205387,0.009926192462444305,0.008820122295296698,1150,976,876
3421,training,0.005205387,0.004866419360041618,0.014278825728668476,1150,976,876
3422,training,0.005205387,0.006748989224433899,0.014278825728668476,1150,976,876
3423,training,0.005205387,0.005147287622094154,0.014278825728668476,1150,976,876
3424,training,0.005205387,0.013276749290525913,0.014278825728668476,1150,976,876
3425,training,0.005205387,0.017107819207012653,0.014278825728668476,1150,976,876
3426,training,0.005205387,0.013259122148156166,0.014278825728668476,1150,976,876
3427,training,0.005205387,0.010260203853249553,0.02558106490842077,1150,976,876
3428,training,0.005205387,0.028259199112653732,0.02558106490842077,1150,976,876
3429,training,0.005205387,0.029047702089883387,0.02558106490842077,1150,976,876
3430,training,0.005205387,0.028259199112653732,0.02558106490842077,1150,976,876
3431,training,0.005205387,0.028888289467431605,0.02558106490842077,1150,976,876
3432,training,0.005205387,0.04444904439151287,0.02558106490842077,1150,976,876
3433,training,0.005205387,0.04988562501966953,0.024782970087496754,1150,976,876
3434,training,0.005205387,0.044225603342056274,0.024782970087496754,1150,976,876
3435,training,0.005205387,0.05606007017195225,0.024782970087496754,1150,976,876
3436,training,0.0070857257,0.03275815583765507,0.024782970087496754,1151,977,877
3437,training,0.0070857257,0.030979670584201813,0.024782970087496754,1151,977,877
3438,training,0.0070857257,0.034804388880729675,0.024782970087496754,1151,977,877
3439,training,0.0070857257,0.03896624967455864,0.024013537103273284,1151,977,877
3440,training,0.0070857257,0.04041212238371372,0.024013537103273284,1151,977,877
3441,training,0.0070857257,0.06224634498357773,0.024013537103273284,1151,977,877
3442,training,0.0026433263,0.000742599368095398,0.024013537103273284,1152,978,878
3443,training,0.0026433263,0.010021834634244442,0.024013537103273284,1152,978,878
3444,training,0.0026433263,0.021082974970340725,0.018664698429454382,1152,978,878
3445,training,0.0026433263,0.021426446735858917,0.018664698429454382,1152,978,878
3446,training,0.0026433263,0.01339740864932537,0.018664698429454382,1152,978,878
3447,training,0.0026433263,0.019776798784732815,0.018664698429454382,1152,978,878
3448,training,0.0026433263,0.024308733642101288,0.018664698429454382,1152,978,878
3449,training,0.0026433263,0.02505512721836567,0.018664698429454382,1152,978,878
3450,training,0.0026433263,0.03688514605164528,0.0069003013090298245,1152,978,878
3451,training,0.0026433263,0.03172958642244339,0.0069003013090298245,1152,978,878
3452,training,0.0026433263,0.03620019927620888,0.0069003013090298245,1152,978,878
3453,training,0.0026433263,0.04051360860466957,0.0069003013090298245,1152,978,878
3454,training,0.0026433263,0.040897969156503684,0.0069003013090298245,1152,978,878
3455,training,0.0026433263,0.05306467413902283,0.0069003013090298245,1152,978,878
3456,training,0.0044936193,0.04325850680470466,0.01453522275309083,1153,979,879
3457,training,0.0044936193,0.040396232157945626,0.01453522275309083,1153,979,879
3458,training,0.0044936193,0.05341510474681854,0.01453522275309083,1153,979,879
3459,training,0.012850689,0.07322521694004536,0.01453522275309083,1154,980,880
3460,training,0.010772612,0.07464026473462582,0.01453522275309083,1155,981,881
3461,training,0.0026430092,0.09254377707839012,0.014572080878717558,1156,982,882
3462,training,0.002106989,0.09047096036374569,0.014572080878717558,1157,983,883
3463,training,0.006250032,0.0714911036193371,0.014572080878717558,1158,984,884
3464,training,0.0022171307,0.07132047042250633,0.014572080878717558,1159,985,885
3465,training,0.009029448,0.04723631218075752,0.014572080878717558,1160,986,886
3466,training,0.009029448,0.006394926458597183,0.014572080878717558,1160,986,886
3467,training,0.009029448,0.046072568744421005,0.030451418495111876,1160,986,886
3468,training,0.009029448,0.03502592071890831,0.030451418495111876,1160,986,886
3469,training,0.009029448,0.033563647419214235,0.030451418495111876,1160,986,886
3470,training,0.009029448,0.01991373673081398,0.030451418495111876,1160,986,886
3471,training,0.009029448,0.005105830729007721,0.030451418495111876,1160,986,886
3472,training,0.009029448,0.00573711097240448,0.030451418495111876,1160,986,886
3473,training,0.009029448,0.012230738997459412,0.0372008633535892,1160,986,886
3474,training,0.009029448,0.023173432797193527,0.0372008633535892,1160,986,886
3475,training,0.009029448,0.02805517241358757,0.0372008633535892,1160,986,886
3476,training,0.009029448,0.04508810117840767,0.0372008633535892,1160,986,886
3477,training,0.009029448,0.06488886289298534,0.0372008633535892,1160,986,886
3478,training,0.0037012673,0.05958933383226395,0.0372008633535892,1161,987,887
3479,training,0.007879702,0.03779227379709482,0.028140940245154785,1162,988,888
3480,training,0.007879702,0.05228108819574118,0.028140940245154785,1162,988,888
3481,training,0.0054646083,0.027183683589100838,0.028140940245154785,1163,989,889
3482,training,0.0054646083,0.023889077827334404,0.028140940245154785,1163,989,889
3483,training,0.0054646083,0.02460459806025029,0.028140940245154785,1163,989,889
3484,training,0.0054646083,0.024871328845620155,0.028140940245154785,1163,989,889
3485,training,0.0054646083,0.02362457849085331,0.013843296949636189,1163,989,889
3486,training,0.0054646083,0.025166222825646407,0.013843296949636189,1163,989,889
3487,training,0.0054646083,0.022221872583031654,0.013843296949636189,1163,989,889
3488,training,0.0054646083,0.02510576881468296,0.013843296949636189,1163,989,889
3489,training,0.0054646083,0.02573947049677372,0.013843296949636189,1163,989,889
3490,training,0.0054646083,0.02705664001405239,0.013843296949636189,1163,989,889
3491,training,0.0054646083,0.025856742635369308,0.008261675760031497,1163,989,889
3492,training,0.0054646083,0.023527482524514184,0.008261675760031497,1163,989,889
3493,training,0.0054646083,0.02384937740862369,0.008261675760031497,1163,989,889
3494,training,0.0054646083,0.009989781305193901,0.008261675760031497,1163,989,889
3495,training,0.0054646083,0.007934818044304848,0.008261675760031497,1163,989,889
3496,training,0.0054646083,0.010151220485568047,0.008261675760031497,1163,989,889
3497,training,0.0054646083,0.009331269189715378,0.010417045208439625,1163,989,889
3498,training,0.0054646083,0.001911014318466183,0.010417045208439625,1163,989,889
3499,training,0.0054646083,0.010787023231387138,0.010417045208439625,1163,989,889
3500,training,0.0054646083,0.005338564515113827,0.010417045208439625,1163,989,889
3501,training,0.0054646083,0.005884777754545212,0.010417045208439625,1163,989,889
3502,training,0.0054646083,0.0052939169108867645,0.010417045208439625,1163,989,889
3503,training,0.0054646083,0.0008033663034439087,0.006260018704661724,1163,989,889
3504,training,0.0054646083,0.004875164479017258,0.006260018704661724,1163,989,889
3505,training,0.0054646083,0.012345027178525925,0.006260018704661724,1163,989,889
3506,training,0.0054646083,0.017879148479551077,0.006260018704661724,1163,989,889
3507,training,0.0054646083,0.01997835049405694,0.006260018704661724,1163,989,889
3508,training,0.0054646083,0.03166163619607687,0.006260018704661724,1163,989,889
3509,training,0.0054646083,0.039644630625844,0.007433787271923772,1163,989,889
3510,training,0.0054646083,0.037801893427968025,0.007433787271923772,1163,989,889
3511,training,0.0054646083,0.0428682416677475,0.007433787271923772,1163,989,889
3512,training,0.0054646083,0.0523262582719326,0.007433787271923772,1163,989,889
3513,training,0.005610716,0.05763799510896206,0.007433787271923772,1164,990,890
3514,training,0.0050870394,0.1262975111603737,0.007433787271923772,1165,991,891
3515,training,0.010438238,0.05624142102897167,0.011531486755704727,1166,992,892
3516,training,0.011112132,0.0006516985595226218,0.011531486755704727,1167,993,893
3517,training,0.011112132,0.021749783307313905,0.011531486755704727,1167,993,893
3518,training,0.011112132,0.007560469210147858,0.011531486755704727,1167,993,893
3519,training,0.011112132,0.04255711659789084,0.011531486755704727,1167,993,893
3520,training,0.011112132,0.03541084751486778,0.011531486755704727,1167,993,893
3521,training,0.011112132,0.03188008442521095,0.027559800245155388,1167,993,893
3522,training,0.011112132,0.03527003154158592,0.027559800245155388,1167,993,893
3523,training,0.011112132,0.023120347410440445,0.027559800245155388,1167,993,893
3524,training,0.011112132,0.01611224189400673,0.027559800245155388,1167,993,893
3525,training,0.011112132,0.0037305429577827454,0.027559800245155388,1167,993,893
